Date,ADM,CONAGRA,CPB,GMILLS,HORMEL,SMUCKER,MKC,HSY,TYSONS,FMC,MOSAIC,SYSCO,ALICO,INGREDION,ANDERSONS,BUNGE,ALTRIA,SSTA
6/14/1993,10.206307,10.116732,19.625,13.224,2.703125,,10.625,12.1875,15.166667,9.37771,13.125,6.46875,18.75,,,,16.083334,0.6
6/21/1993,10.206307,9.922179,19.6875,13.482282,2.625,,11,11.78125,14.583333,9.45902,14.3125,6.5625,18.75,,,,16.333334,0.7
6/28/1993,9.884004,9.581712,19.375,13.973016,2.671875,,11.375,11.59375,14.583333,9.648743,13.875,6.15625,18.5,,,,16.041666,0.6
07-05-93,10.098873,9.727627,19.625,13.688907,2.6875,,11.25,11.6875,14.083333,10.109497,13.3125,6.28125,18.75,,,,16.375,0.6
07-12-93,9.830286,9.678988,19.6875,13.714734,2.609375,,10.75,11.46875,13.916667,10.272117,13.5625,6.40625,19,,,,15.916667,0.2
7/19/1993,10.260025,9.484436,18.4375,13.069032,2.625,,11,11,13.083333,10.299219,14.875,6.4375,18.75,,,,15.791667,0.4
7/26/1993,10.098873,9.338521,17.9375,12.552468,2.609375,,10.9375,11.125,13.75,10.461839,14.9375,6.75,18.75,,,,15.708333,0.1
08-02-93,10.045156,9.241245,18,12.345843,2.65625,,10.3125,11.625,13.583333,10.516046,15.5,7.25,19,,,,15.666667,-0.2
08-09-93,9.991438,9.241245,18.0625,11.906766,2.609375,,10.625,11.46875,13.833333,10.488942,15.9375,7.21875,19.75,,,,15.416667,0
8/16/1993,10.265397,9.484436,19.125,12.707438,2.671875,,10.625,11.6875,14.5,10.326323,15.875,7.46875,19,,,,16.75,0
8/23/1993,10.096188,9.533074,19.375,12.888234,2.625,,10.75,11.875,14.166667,10.651561,14.8125,7.1875,19.75,,,,16.125,0.1
8/30/1993,10.66022,9.727627,19.5625,12.991547,2.78125,,11.3125,12.5,14.416667,10.759974,14.3125,7.09375,19,,,,16.125,0.2
09-06-93,10.603817,9.581712,19.5,12.81075,2.734375,,11.5,12.71875,14.25,10.759974,13.75,7.03125,19,,,,15.958333,0.1
9/13/1993,10.82943,9.678988,19,12.862406,2.765625,,11.25,12.75,13.666667,10.787077,14.3125,6.96875,19.5,,,,15.75,0.2
9/20/1993,10.378203,9.970818,19,12.552468,2.734375,,10.875,12.46875,13.5,10.651561,15.8125,7,19,,,,15.416667,0.3
9/27/1993,10.096188,10.068093,19.25,12.526641,2.734375,,11.125,12.5,14.25,10.678664,17.0625,7.125,19,,,,15.333333,0.3
10-04-93,10.039783,10.359922,18.6875,12.449156,2.71875,,10.875,12.6875,14.25,10.732871,17.75,7.21875,19.5,,,,16.083334,0.2
10-11-93,10.152591,10.846304,21.1875,13.843875,2.734375,,13.125,13.40625,14.75,10.732871,17.25,7.5625,19.5,,,,17.666666,0.3
10/18/1993,9.98338,10.262646,20.1875,12.939891,2.703125,,12,13.46875,15.25,10.434735,17.0625,7.21875,19,,,,17.666666,0
10/25/1993,10.378203,10.408561,20.8125,13.224,2.828125,,11.8125,13.25,15.416667,10.651561,18.1875,7.15625,19,,,,17.916666,0.4
11-01-93,9.926977,10.214007,20.25,12.759093,2.75,,12,13.4375,15.333333,10.028188,17.375,6.875,18.5,,,,18.5,0.5
11-08-93,10.152591,10.554475,20.5,12.836578,2.75,,11.875,13.21875,15.166667,10.028188,19.625,7.25,18,,,,19.666666,0.2
11/15/1993,10.208994,10.846304,21.375,12.707438,2.84375,,11.5625,13.34375,15.5,9.946877,19.125,7.125,18.75,,,,18.583334,0.2
11/22/1993,10.096188,10.603113,21.125,12.655781,2.84375,,11.875,12.875,15.833333,9.946877,19.375,7.09375,18.75,,,,18.791666,0.1
11/29/1993,10.039783,10.311284,21.0625,12.707438,2.8125,,11.625,12.625,15.916667,9.973981,19.625,7.34375,18.5,,,,18.458334,0.3
12-06-93,10.096188,10.019455,21.4375,12.759093,2.875,,11.5,12.53125,15.833333,9.784259,19.875,7.59375,20.5,,,,18.291666,0.4
12/13/1993,10.716623,9.922179,21.0625,12.655781,2.796875,,11.625,12.5625,15.916667,10.028188,19.75,7.59375,20.25,,,,18.333334,0.3
12/20/1993,10.49101,10.457198,21,12.578297,2.78125,,11.625,12.3125,15.833333,10.082394,21.375,7.4375,20.125,,,,18.541666,0.1
12/27/1993,10.265397,10.262646,20.5,12.552468,2.765625,,12.3125,12.25,16,10.21791,22.6875,7.3125,20.5,,,,18.541666,-0.1
01-03-94,10.82943,10.359922,20.5625,12.474984,2.78125,,12,12.125,16.333334,10.245013,21.4375,7.09375,22,,,,19.5,0.1
01-10-94,11.055043,10.214007,20.125,12.3975,2.671875,,11.625,12,16.166666,10.488942,23.4375,7.0625,22,,,,19.208334,0.2
1/17/1994,11.844688,10.408561,19.5,12.320016,2.625,,11.625,12.03125,15.416667,10.759974,22.4375,6.75,21.5,,,,19.125,-0.1
1/24/1994,12.013899,10.505836,19.4375,12.165047,2.59375,,11.625,12.15625,15.583333,10.326323,21.8125,6.9375,21.5,,,,19.958334,-0.2
1/31/1994,11.731882,10.214007,18.875,12.294188,2.578125,,11.75,12.15625,14.583333,10.407632,21.8125,6.84375,21.5,,,,19.958334,0
02-07-94,11.901093,10.16537,19.5625,11.932593,2.578125,,11.625,12.15625,14.5,10.732871,23.0625,6.8125,21.5,,,,19.166666,0
2/14/1994,11.901093,10.408561,20,11.880938,2.59375,,11.375,12.71875,14.666667,10.787077,23.875,7.03125,21.75,,,,19.291666,-0.1
2/21/1994,11.731882,10.408561,20.4375,11.493516,2.640625,,10.625,12.75,14.166667,10.597355,22.375,6.9375,20.25,,,,19.333334,-0.5
2/28/1994,11.506269,10.505836,20,11.390203,2.625,,10.875,12.46875,13.75,10.461839,21.0625,6.90625,21,,,,18.291666,-0.3
03-07-94,11.337059,10.700389,20.3125,11.106093,2.53125,,10.75,12.375,13.666667,10.488942,20.75,6.625,19.625,,,,18.416666,0.1
3/14/1994,11.280656,10.992218,20.25,11.700141,2.5625,,11.625,12.3125,13.416667,10.434735,22.3125,6.8125,20.5,,,,18.333334,0.2
3/21/1994,11.337059,10.505836,19.125,11.545172,2.53125,,11.125,11.5,13.583333,10.407632,19.625,6.53125,20.25,,,,17.166666,-0.1
3/28/1994,10.82943,10.408561,19.9375,11.493516,2.40625,,10.875,11.59375,13.166667,10.299219,19.75,6.40625,18.5,,,,16.875,0.2
04-04-94,10.66022,10.457198,19.875,10.951125,2.40625,,10.5,11.53125,12.833333,10.082394,21.5,6.3125,18.75,,,,16.375,0
04-11-94,10.82943,10.894941,19.875,10.641188,2.421875,,10.25,11.375,13.166667,10.299219,21.375,6.125,17.5,,,,16.666666,0.2
4/18/1994,10.378203,11.284047,20,10.770329,2.375,,10.5,11.3125,13.75,9.946877,20,6.5,18,,,,17.666666,0.2
4/25/1994,10.378203,10.94358,19.625,10.667016,2.40625,,10.25,11.15625,13,10.272117,18.5,6.5,19.125,,,,18.166666,0.3
05-02-94,10.3218,11.18677,19.125,10.460391,2.390625,,10.625,11.03125,13.083333,10.190806,18.375,6.28125,18.5,,,,17.333334,0.1
05-09-94,10.49101,10.992218,18.625,10.615359,2.40625,,10.5,10.96875,13.666667,10.380529,17.4375,6.15625,19,,,,17.375,0
5/16/1994,10.49101,10.749027,18.375,10.718672,2.53125,,10.75,10.40625,14.416667,10.624458,16.8125,6.34375,18.25,,,,17.916666,0.4
5/23/1994,10.885833,11.089494,18.5625,11.261063,2.578125,,10.4375,10.8125,14.416667,10.597355,17.1875,6.5,18,,,,16.666666,0.3
5/30/1994,11.224253,11.18677,19.25,11.648484,2.59375,,10.8125,10.875,14.5,10.434735,17.125,6.375,17.25,,,,16.5,0.5
06-06-94,11.224253,11.673152,18.5,11.545172,2.71875,,10.5,10.78125,15.166667,10.597355,17.625,6.3125,18,,,,16.75,0.3
6/13/1994,11.055043,11.332685,18.3125,11.467688,2.6875,,10.625,10.9375,14.833333,11.003902,17.8125,6.0625,18,,,,16.791666,0.6
6/20/1994,10.547414,11.429961,17.25,11.286891,2.671875,,10.5,11.09375,15.25,11.356245,15.6875,5.71875,17.375,,,,17,0.3
6/27/1994,10.885833,11.916343,17.375,11.183578,2.59375,,10.25,10.90625,15.625,12.033825,17.1875,5.8125,16.5,,,,17.291666,0.1
07-04-94,10.716623,11.527237,17.875,10.925297,2.734375,,10,10.75,15.875,11.789896,18,5.90625,16,,,,17.666666,0.1
07-11-94,10.942236,12.062257,17.875,10.718672,2.875,,10.5,10.53125,15.833333,11.925412,18.875,5.625,16.75,,,,18.125,0.1
7/18/1994,10.99864,12.402723,18.375,10.434563,2.75,,11,10.5625,15.833333,12.846921,19.375,5.3125,16,,,,18,0.2
7/25/1994,11.111446,12.354086,18.5,10.305422,2.796875,,9.625,10.59375,16.083334,12.738508,19.5,5.90625,16.5,,,,18.333334,0.1
08-01-94,11.111446,12.062257,18.625,10.434563,2.703125,,9.125,10.8125,16,12.41327,18.625,6.03125,16.75,,,,18.375,0.3
08-08-94,11.224253,12.451362,19.5625,11.151282,2.765625,,9.28125,11.1875,16.083334,12.142238,18.75,6.40625,17.5,,,,18.458334,0.7
8/15/1994,11.785465,12.597277,19.875,11.338547,2.875,,9.5,11.78125,15.833333,12.169341,19.0625,6.25,16.75,,,,18.5,0.6
8/22/1994,11.785465,12.743191,19.875,11.390203,2.890625,,9.8125,11.9375,15.916667,12.575889,20.0625,6.34375,17.75,,,,19.541666,0.5
8/29/1994,12.022359,12.597277,19.25,11.028609,2.8125,,9.75,11.5,16.166666,12.575889,19.75,6.3125,17.75,,,,20.25,0.3
09-05-94,12.081583,12.159534,19.25,11.15775,2.796875,,9.25,11.15625,16.25,12.277754,18.5625,6.375,17.3125,,,,19.958334,0.2
09-12-94,11.667019,12.5,19.125,11.493516,2.734375,,9.375,11.1875,16.583334,12.494579,21.5,6.4375,18,,,,19.875,0.1
9/19/1994,12.022359,12.305448,19.125,11.183578,2.75,,9.5,11.0625,16.083334,12.684301,21.3125,6.28125,17,,,,19.5,0.2
9/26/1994,12.318477,12.256809,19.75,11.932593,2.8125,,9.9375,11.25,16,13.497398,22.25,6.34375,16.5,,,,20.375,0.5
10-03-94,12.022359,11.673152,19.5,11.596828,2.828125,,10,11.40625,15.75,13.172159,20.375,6.21875,17,,,,19.958334,0.6
10-10-94,13.147605,12.159534,19.75,11.932593,2.90625,,10.125,11.40625,15.916667,13.958153,20.9375,6.1875,17,,,,20.166666,0.8
10/17/1994,12.910711,12.159534,20.25,11.493516,2.9375,,9.875,11.78125,15.625,13.388986,21.375,5.90625,16.75,,,,20.375,0.8
10/24/1994,13.739839,12.256809,20.5625,11.648484,3.046875,,9.9375,11.96875,16,13.416088,21.3125,6.1875,17.75,,,,21.333334,1
10/31/1994,12.969934,11.819066,20.5625,11.829281,3.03125,23.125,9.875,11.8125,14.916667,12.955334,20.375,6.15625,17,,,,19.958334,1.1
11-07-94,13.266051,12.256809,21.4375,11.571,3,23.125,9.6875,11.78125,15.416667,12.819818,18.8125,6.625,17.25,,,,20.541666,1.3
11/14/1994,13.621392,12.062257,22.8125,11.777625,3.015625,23.625,9.4375,11.875,15.333333,13.036644,19.375,6.625,16.75,,,,20.916666,1.1
11/21/1994,13.502945,12.354086,21.875,11.390203,3.03125,23.5,9.5625,11.5,15.25,12.901128,18.75,6.375,16.5,,,,20.083334,1.2
11/28/1994,13.266051,12.062257,21,11.209406,3.078125,22.75,9.59375,11.75,15.25,12.684301,19.5,6.53125,16.75,,,,19.875,1.4
12-05-94,13.858286,12.305448,21.25,11.364375,3.109375,22,9.5625,11.6875,15.083333,12.196445,19.125,6.375,16.5,,,,18.791666,1.3
12-12-94,14.302462,12.5,21.6875,11.777625,3.21875,24.375,9.4375,12,14.416667,12.684301,20.625,6.78125,16.5,,,,19.541666,1.3
12/19/1994,14.746637,11.96498,22,11.880938,3.28125,25,9.125,12.21875,14.041667,12.440372,21.1875,6.46875,16.25,,,,18.916666,1.3
12/26/1994,14.657803,12.159534,22,11.803453,3.09375,24,9.125,12.09375,14.166667,12.521683,21.875,6.4375,17.25,,,,19.166666,1.3
01-02-95,14.124791,11.96498,21.75,11.571,3.125,24.25,9.4375,12.25,14.416667,12.602992,21.1875,6.34375,15.5,,,,19.166666,1.1
01-09-95,14.568967,12.062257,21.5625,11.958422,3.125,23.5,10.0625,12.46875,14.333333,12.494579,22.5,6.46875,17.25,,,,19.291666,1
1/16/1995,13.769451,11.916343,20.625,11.751797,2.96875,22.75,9.9375,12.25,14.708333,12.792715,23.5625,6.46875,16.5,,,,19,1
1/23/1995,14.124791,11.867704,21.1875,11.725968,3.125,22.875,10.5,12.1875,15.166667,12.711405,23.3125,6.625,17,,,,20.208334,0.8
1/30/1995,14.391297,11.96498,21.75,12.087563,3.25,22.875,11.25,12.375,16,12.440372,23.8125,6.9375,16.625,,,,20.25,0.8
02-06-95,14.124791,12.597277,22.4375,12.294188,3.40625,23.375,11.25,12.6875,16.166666,12.684301,23,6.96875,16.75,,,,20.416666,0.7
2/13/1995,13.947121,12.840466,22.5625,12.320016,3.34375,23.25,10.625,12.40625,16.166666,12.765612,24.375,6.8125,16.25,,,,20.083334,0.5
2/20/1995,13.41411,12.937743,23.0625,12.681609,3.375,22.875,10.875,12.3125,16.25,12.630095,23.5625,7.15625,16.75,,,,20.25,0.7
2/27/1995,13.591781,12.840466,23.0625,12.604125,3.328125,23.125,11.125,12.09375,16.666666,12.819818,22.75,7.15625,16.25,,,,20.666666,0.7
03-06-95,13.858286,12.597277,23.25,12.991547,3.34375,23.125,11.3125,12.125,16.416666,12.982437,24,6.9375,15.5,,,,21.125,0.4
3/13/1995,13.858286,12.791829,25.25,12.991547,3.3125,21.75,11.3125,12.8125,16.333334,12.819818,25.25,6.78125,15.75,,,,21.25,0.5
3/20/1995,13.680615,13.132296,24.8125,12.939891,3.421875,21.125,11.5625,12.9375,16.5,12.874024,25.875,6.75,15.75,,,,22.333334,0.3
3/27/1995,13.23644,12.889105,24.1875,12.320016,3.390625,22.125,11.3125,12.78125,16.083334,13.117953,24.75,6.625,15.75,,,,21.791666,0.2
04-03-95,13.325274,13.229572,23.875,12.3975,3.453125,21.875,11.1875,13.03125,15.916667,13.117953,24.8125,6.78125,15.75,,,,22.458334,0.3
04-10-95,13.502945,13.180934,24.8125,12.681609,3.46875,21.5,10.9375,13.4375,15.833333,13.036644,25.75,6.96875,16.75,,,,22.583334,0.1
4/17/1995,13.147605,13.180934,24.875,12.552468,3.375,21.375,11.375,13.40625,15.666667,13.009541,24.1875,6.9375,16.75,,,,22.416666,0.4
4/24/1995,12.969934,12.925564,25.625,12.604125,3.421875,21.5,11,13.125,15.833333,13.307675,24.5625,7,16.25,,,,22.583334,0.1
05-01-95,13.502945,12.889105,24.8125,12.759093,3.359375,21.875,10.875,12.8125,16.166666,13.605811,24.4375,7.03125,16.5,,,,23.833334,0.2
05-08-95,13.23644,12.791829,25,12.526641,3.25,21.5,11.1875,13.03125,16.166666,13.822637,23,7,16.5,,,,23.416666,-0.1
5/15/1995,13.325274,12.208171,23.5,11.98425,3.15625,22,10.5,12.65625,15.583333,13.714224,23.1875,6.75,15.75,,,,23.083334,-0.2
5/22/1995,13.147605,12.548638,23.6875,12.526641,3.171875,22,10.21875,12.625,15.333333,13.903946,22.4375,6.6875,17,,,,23.291666,-0.2
5/29/1995,13.23644,12.937743,24,12.9375,3.125,23.5,10.375,12.9375,14.5,13.632915,22.6875,6.75,15.625,,,,24.625,0
06-05-95,13.325274,12.986382,23.5,12.9375,3.046875,23.5,10.3125,12.875,15.583333,13.443192,24.3125,6.84375,17,,,,23.416666,0
06-12-95,13.858286,13.180934,24.5,13.0625,3.171875,22,10.4375,13.34375,15.5,13.632915,24.125,6.9375,18.5,,,,24.583334,0.1
6/19/1995,13.502945,13.472763,24.4375,13.09375,3.1875,21.75,11,13.78125,15.416667,14.039462,26.5625,7.125,18.5,,,,25.208334,0
6/26/1995,13.23644,13.570039,24.5,12.84375,3.265625,22.125,10.75,13.8125,15.416667,14.581527,27.0625,7.375,17.75,,,,24.791666,-0.1
07-03-95,12.614594,13.715953,23.8125,12.84375,3.28125,22.125,11,13.8125,15.583333,14.581527,27.625,7.375,17.25,,,,25.541666,-0.1
07-10-95,11.726242,13.959144,23.4375,13,3.0625,22,11,13.59375,15.333333,14.960972,29.5625,7.40625,17.5,,,,24.916666,-0.2
7/17/1995,12.259253,14.202334,23.3125,13.0625,3.0625,21.125,10.9375,14.1875,15.25,15.069385,29.875,7.46875,17.25,,,,24.916666,-0.3
7/24/1995,11.637406,14.591439,23.375,12.90625,3.078125,21.375,11.375,14.34375,16.416666,15.665655,30.1875,7.65625,18,,,,24.25,-0.3
7/31/1995,11.459737,14.883268,23,13.375,3.015625,22.375,11.59375,14.5625,16.666666,15.882481,31.375,7.1875,18.125,,,,24.666666,-0.3
08-07-95,11.815077,14.785993,23.1875,13.15625,3.046875,21.625,11.4375,14.53125,17.166666,15.990893,29.8125,7.0625,18,,,,24,-0.6
8/14/1995,12.499108,15.029182,22.875,12.875,3.0625,21.5,11.4375,14.71875,17.166666,16.180616,29.75,7.0625,18.25,,,,24.083334,-0.4
8/21/1995,12.032723,15.321012,22.8125,13.09375,3.015625,21.5,11.0625,15,16.916666,16.695578,30.875,7.1875,17.375,,,,24.958334,-0.5
8/28/1995,12.405831,14.688716,22.9375,12.84375,3.03125,20.875,11.0625,15,17,16.749783,31.625,7.21875,18,,,,24.875,-0.8
09-04-95,12.405831,14.591439,22.9375,12.75,3.015625,21.125,10.8125,15.15625,17.166666,16.749783,32.5625,7.1875,18,,,,24.791666,-0.8
09-11-95,12.312554,15.175097,24.1875,12.96875,3.15625,21.25,10.9375,15.78125,18.166666,17.156332,32.6875,6.875,17.5,,,,25.708334,-0.7
9/18/1995,12.126,15.272373,24.9375,13.375,3.25,20.625,11.3125,15.875,17.75,17.020815,33.125,6.875,17.5,,,,26.833334,-0.7
9/25/1995,11.473062,15.418288,25.125,13.9375,3.296875,20.875,11.9375,16.09375,17.916666,16.47875,31.6875,6.8125,17.6875,,,,27.833334,-0.8
10-02-95,11.286508,15.515564,25.625,13.9375,3.3125,20.875,12.375,16.65625,17.333334,15.746964,32.3125,6.78125,17.75,,,,28.5,-1.1
10-09-95,11.752892,15.515564,25.875,14.21875,3.0625,20.75,12.5,16.34375,16.583334,15.584345,35.5,6.96875,18.5,,,,28.416666,-1.1
10/16/1995,12.126,15.466926,26.25,14.34375,2.953125,20.625,13.0625,15.6875,17.583334,15.801171,35.5,7.625,17.5,,,,28.541666,-0.9
10/23/1995,12.126,15.223736,26.25,14.25,2.921875,20.375,12.3125,15.0625,16.166666,15.28621,34.25,7.34375,17.75,,,,28.125,-1.1
10/30/1995,12.126,15.175097,25.8125,13.96875,2.890625,20,12.875,14.84375,16.833334,15.828274,36,7.65625,17.875,,,,29.208334,-1
11-06-95,12.032723,14.931907,26,13.84375,2.859375,18.25,12.5,14.9375,16.416666,15.774068,37.3125,7.78125,17.75,,,,29,-0.9
11/13/1995,12.685661,15.223736,26.5,13.6875,3.015625,18.625,12.0625,15.1875,15.5,15.828274,36.1875,7.84375,17.625,,,,30.083334,-1
11/20/1995,12.872215,15.321012,26.6875,13.71875,2.984375,20.25,11.8125,15.3125,15.666667,15.882481,38.375,7.78125,18.125,,,,29.666666,-1.1
11/27/1995,13.058769,15.612841,27.875,14,3.046875,20.875,11.875,15.75,16.166666,16.045099,38.875,7.71875,24.5,,,,29.458334,-0.9
12-04-95,12.872215,15.758755,29.375,14,3.046875,19.875,11.5625,16.1875,16.416666,15.801171,39.5,8.09375,24,,,,29.75,-1
12-11-95,12.872215,15.807393,30.625,14.46875,3.015625,18.75,11.6875,16.8125,16.583334,15.611448,37.5,7.78125,25.25,,,,30.958334,-1.2
12/18/1995,13.245323,16.050583,29.5,14.3125,3.046875,18,11.5625,16.3125,17.333334,14.581527,38.375,8,26.25,,,,29.541666,-1
12/25/1995,13.431877,16.050583,30,14.4375,3.078125,22,12.0625,16.25,17.416666,14.662836,40.75,8.125,26.25,,,,30.083334,-0.9
01-01-96,13.898262,16.634241,29.375,13.84375,3.125,21.5,12,16.34375,16.666666,15.069385,40.125,7.8125,25.75,,,,29.916666,-1
01-08-96,12.872215,16.634241,29.8125,13.46875,3.1875,20.25,10.875,16.15625,15.916667,14.581527,39.375,7.5625,24,,,,30.083334,-1
1/15/1996,13.711708,17.023346,30.125,13.75,3.0625,20.5,11,16.46875,16.25,14.852558,35.625,7.75,24.5,,,,31.291666,-0.7
1/22/1996,13.898262,17.655642,30.875,13.71875,3,20.875,11.3125,17.25,16.583334,14.852558,36.75,7.875,23,,,,30.916666,-0.7
1/29/1996,14.178093,17.607004,31.6875,13.84375,3,20.75,10.875,17.28125,16.583334,15.719861,38.375,7.875,23.75,,,,30.916666,-0.9
02-05-96,14.457923,18.142023,33,14.96875,3.09375,19.875,11.3125,18.71875,16.333334,16.072203,38.125,8.1875,23,,,,32.208332,-1.1
02-12-96,14.457923,17.266537,32.8125,14.71875,3.1875,20.125,11.625,19.125,17.25,16.017996,40.125,8.03125,22.625,,,,32.208332,-0.9
2/19/1996,14.364646,16.877432,33.1875,14.71875,3.203125,20.25,11.375,20.0625,15.666667,16.045099,39.5,8.375,23.25,,4.166667,,33.375,-1
2/26/1996,14.457923,16.488327,30.875,14.6875,3.21875,21.625,11.1875,18.71875,15,15.936687,41.875,8.5,24,,3.708333,,33.333332,-0.6
03-04-96,13.711708,16.342413,31.25,14.125,3.234375,19.75,10.9375,18.5625,14.666667,15.665655,39.625,8.375,24,,3.916667,,33.25,-0.8
03-11-96,13.898262,16.43969,31.25,14.4375,3.1875,20.375,11.1875,18.40625,15,15.990893,37.25,8.25,23.5,,4,,31.791666,-0.6
3/18/1996,13.898262,16.39105,32.25,14.6875,3.3125,19.75,11.5625,19.15625,15,16.180616,38.5,8.59375,23.5,,3.958333,,28.75,-0.5
3/25/1996,13.711708,15.807393,30.4375,14.59375,3.28125,22.25,11,18.625,15.5,16.289028,36.5,8.21875,22.5,,3.666667,,29.25,-0.6
04-01-96,14.27137,16.14786,31.0625,14.625,3.390625,21.25,11.3125,19.46875,15.25,16.424545,36.5,8.21875,23.5,,3.666667,,30.75,-0.6
04-08-96,14.178093,15.904669,29.6875,13.90625,3.375,21.5,11.1875,18.53125,14.833333,15.746964,38.25,8.125,22.796801,,3.416667,,29.666666,-0.3
4/15/1996,14.457923,15.515564,29.5,13.71875,3.34375,21.5,11.0625,18.1875,15.166667,14.988074,35.125,7.9375,22.875,,3.5,,29.375,-0.4
4/22/1996,14.178093,15.126459,30.75,13.78125,3.34375,21.5,11.0625,18.75,15.916667,14.988074,35.875,8.0625,22.5,,3.583333,,29.75,-0.1
4/29/1996,13.991539,14.883268,30.375,13.90625,3.296875,21,11.25,18.5625,16.5,14.689939,37.875,7.8125,23,,3.583333,,29.583334,-0.4
05-06-96,14.084816,15.126459,31.25,13.90625,3.15625,21.75,10.96875,19,16,14.581527,35.625,8,22,,3.333333,,29.333334,-0.2
5/13/1996,14.457923,16.245136,32.1875,14.125,3.109375,20.875,10.9375,19.1875,16.083334,14.717043,38,8.125,21.5,,3.333333,,31.833334,-0.5
5/20/1996,15.110862,16.342413,32.8125,14.5625,3.046875,20.875,10.9375,18.875,16,14.689939,38.125,8.8125,22.25,,3.333333,,34.5,-0.6
5/27/1996,14.5512,16.585604,32.25,14.34375,2.96875,20.375,11.375,18.1875,16.333334,14.581527,36.625,8.53125,22.5,,3.333333,,33.125,-0.4
06-03-96,14.644477,17.071985,34.25,14.34375,3.1875,20.625,10.9375,18.25,16.75,14.852558,37.25,8.4375,21.75,,3.166667,,33.708332,-0.4
06-10-96,14.457923,16.926069,31.25,13.53125,3.109375,19.125,11,17.8125,17.666666,13.497398,38.75,8.375,22.75,,3.25,,35.125,-0.4
6/17/1996,14.644477,17.023346,33.0625,13.5,3.109375,19.875,10.8125,17.8125,18.083334,13.605811,38.875,8.4375,21.75,,2.916667,,34.416668,-0.3
6/24/1996,14.27137,17.655642,35.25,13.65625,3.34375,19.625,11.0625,18.34375,18.25,14.147875,37.625,8.5625,19.5,,3,,34.666668,-0.2
07-01-96,13.804985,17.850195,33.4375,13.34375,3.203125,19.625,10.875,18.34375,17.333334,14.202082,37.875,7.71875,20.5,,3.083333,,33.958332,0.2
07-08-96,13.245323,17.558365,34.3125,13.28125,3.109375,18.375,11.125,18.5625,17.833334,14.147875,37.625,7.53125,20,,3.166667,,33.958332,-0.2
7/15/1996,12.592385,16.536964,32.8125,13.6875,2.921875,18.5,10.5,18.21875,17.833334,13.903946,40,7.1875,20.125,,3.125,,33.5,-0.1
7/22/1996,12.778938,16.780155,33.5,13.375,2.875,17.875,10.0625,19.59375,17.833334,14.039462,39.5,7.3125,19.5,,3.083333,,34.041668,-0.2
7/29/1996,13.431877,16.974709,34.75,13.625,2.75,18.25,9.9375,21.625,16.666666,14.3647,39.375,7.71875,19,,2.916667,,35.541668,-0.4
08-05-96,13.525154,16.974709,35.0625,13.6875,2.671875,17.75,10,21,16.75,14.391804,40.125,7.6875,20,,3,,30.291666,-0.3
08-12-96,13.90759,17.023346,34.1875,13.9375,2.640625,17.25,10.21875,22.15625,16.5,14.256288,42.375,7.71875,20,,3,,29.541666,-0.4
8/19/1996,14.299353,16.780155,33.6875,13.9375,2.71875,17,9.6875,21.75,16.916666,14.093669,43,8.0625,19.75,,2.916667,,29.333334,-0.3
8/26/1996,13.90759,16.39105,32.5625,13.75,2.65625,16.5,10.25,21.78125,16.166666,13.876843,43,8.03125,20.75,,2.916667,,29.916666,-0.2
09-02-96,13.90759,16.536964,36.5625,13.71875,2.71875,17,10.75,21.71875,16.166666,14.039462,42,8,20,,3,,30.25,-0.4
09-09-96,14.201412,17.363813,37.9375,14.25,2.6875,17.75,10.9375,22.78125,17.125,14.256288,40.125,8.375,21.5,,2.75,,30.5,-0.5
9/16/1996,14.593175,17.898832,38.875,14.125,2.765625,17.25,11.375,23.5,18,14.3647,38.875,8.4375,21,,3,,30.875,-0.3
9/23/1996,14.789057,19.066149,39,14.9375,2.765625,17,11.75,24.6875,18,14.717043,38.875,8.40625,21,,2.833333,,30.041666,-0.4
9/30/1996,15.670524,18.968872,39.125,15,2.921875,17.125,11.9375,24.625,18.833334,14.960972,39.625,8.5625,20.75,,2.916667,,30.916666,-0.5
10-07-96,16.160227,18.044746,39.5,14.59375,2.96875,17.375,12.0625,24.1875,19,14.933868,38.375,8.21875,20.875,,2.958333,,31.25,-0.5
10/14/1996,16.845812,19.066149,40.375,14.78125,2.953125,17.25,12.25,24.3125,19.583334,15.421726,39,8.53125,21.5,,3,,30.666666,-0.3
10/21/1996,16.45405,19.309338,41.4375,14.40625,2.96875,17,11.8125,23.875,20,15.448829,39.75,8.40625,21,,2.958333,,30.833334,-0.5
10/28/1996,17.139635,19.503891,40.125,14.3125,3.015625,16.5,12.1875,24.4375,19.666666,15.909584,37.875,8.53125,21,,3.041667,,30.958334,-0.5
11-04-96,17.041695,20.233463,40.5625,14.5625,3.015625,17,11.875,24.9375,18.916666,16.505854,36.75,8.84375,20.75,,2.833333,,32.583332,-0.5
11-11-96,17.531399,20.573931,41.4375,15,3.171875,16.75,11.6875,25.5,20.416666,16.532957,35,8.71875,20.5,,2.791667,,33.708332,-0.5
11/18/1996,17.237576,20.282101,41.4375,15.0625,3.21875,17.5,11.5,25.25,21.583334,16.776886,33.875,8.53125,19.5,,2.5625,,34.083332,-0.3
11/25/1996,17.237576,20.671206,41.3125,15.875,3.25,18,12.3125,24.9375,21.833334,16.749783,36.125,8.53125,20.5,,2.416667,,34.416668,-0.4
