Date,ADM,CONAGRA,CPB,GMILLS,HORMEL,SMUCKER,MKC,HSY,TYSON,FMC,MOSAIC,SYSCO
6/20/2012,29.879999,19.143969,32.349998,38.720001,14.885,76.489998,58.709999,70.629997,19.41,45.394623,51.970001,29.24
6/21/2012,29.379999,19.657587,32.119999,38.360001,14.625,75.839996,57.740002,69.559998,18.870001,43.547268,50.279999,28.889999
6/22/2012,29.280001,19.727627,32.060001,38.439999,14.63,75.599998,57.869999,69.5,18.93,43.69471,50.580002,29
6/25/2012,28.790001,19.618677,32,38.43,14.56,74.139999,57.32,68.410004,18.58,43.052906,51.099998,28.799999
6/26/2012,28.629999,19.634241,32.240002,38.150002,14.535,73.800003,57.419998,70,18.58,43.633999,53.310001,28.75
6/27/2012,28.870001,19.696499,32.400002,37.549999,14.75,73.650002,59.09,69.379997,18.49,44.501301,53.630001,29
6/28/2012,29.139999,19.867704,32.52,37.799999,14.84,74.25,59.060001,69.769997,18.370001,44.900261,54.049999,29.32
6/29/2012,29.52,20.178988,33.380001,38.540001,15.21,75.519997,60.650002,72.029999,18.83,46.383347,54.759998,29.809999
7/2/2012,29.040001,20.085604,33.389999,38.98,15.34,76.389999,60.950001,72.089996,18.559999,46.478752,54.880001,29.879999
7/3/2012,28.99,20.124514,33.43,39.02,15.285,76.019997,61.689999,72.580002,18.440001,46.869038,55.669998,29.51
7/5/2012,28.5,20.054474,33.189999,39.040001,15.155,75.949997,61.669998,72.230003,17.780001,46.574154,56.099998,29.290001
7/6/2012,28.389999,20.015564,32.990002,38.759998,14.975,75.309998,60.93,72.239998,17.59,45.594101,55.48,28.99
7/9/2012,27.549999,19.821012,32.720001,38.459999,14.69,74.82,60.330002,72.440002,17.09,46.105812,55.349998,29.049999
7/10/2012,27.57,19.805447,32.610001,38.650002,14.465,75.150002,60.860001,72.239998,17.07,45.411968,54.75,29.209999
7/11/2012,27.66,19.766537,32.860001,39.130001,14.54,74.760002,60.849998,71.980003,17.059999,44.293148,55.470001,29.18
7/12/2012,27.309999,19.587549,32.77,38.82,14.32,75.169998,60.560001,71.959999,16.26,44.856895,54.439999,28.690001
7/13/2012,27.389999,19.673151,33.349998,39.040001,14.42,76.419998,60.900002,72.540001,16.15,46.539463,54.939999,28.9
7/16/2012,26.91,19.252918,33.099998,38.77,14.325,76.660004,60.380001,71.809998,15.63,46.556808,55.369999,28.870001
7/17/2012,27.25,19.229572,33.07,38.849998,14.3,75.980003,60.509998,71.599998,15.45,47.432785,58.209999,28.92
7/18/2012,27.6,19.276264,33.259998,39.009998,14.4,75.959999,60.889999,71.779999,15.67,47.614918,58.150002,29.07
7/19/2012,27.290001,19.128405,33.580002,38.98,14.32,76.949997,61.27,71.599998,15.36,47.78838,57.619999,29.07
7/20/2012,27,18.77821,33.189999,38.779999,14.15,76.559998,60.880001,71.260002,15.09,47.294014,57.5,28.870001
7/23/2012,26.870001,18.684824,32.849998,38.209999,14.035,75.879997,59.849998,70.82,14.93,46.669559,57.490002,28.549999
7/24/2012,26.690001,18.529182,32.52,37.91,13.955,74.980003,59.849998,70.389999,14.79,46.461407,56.959999,28.469999
7/25/2012,26.709999,18.56031,32.59,37.959999,13.935,75.019997,59.639999,70.330002,14.68,46.877708,57.439999,28.309999
7/26/2012,27.18,18.747082,32.75,38.189999,13.99,75.919998,60.619999,71.43,14.69,47.883781,57.98,28.809999
7/27/2012,27.540001,18.910505,33.119999,38.52,14.2,76.360001,61.27,72.169998,15.07,47.927147,58.73,29.25
7/30/2012,27.49,19.268482,33.27,38.740002,14.11,77.239998,61.369999,72.169998,14.9,47.562878,58.349998,29.35
7/31/2012,26.09,19.214008,33.110001,38.700001,13.955,76.800003,60.880001,71.739998,15.01,47.441456,58.110001,29.389999
8/1/2012,25.68,18.980545,32.959999,38.43,13.83,75.699997,60.5,71.360001,15.12,45.854294,57.970001,29.25
8/2/2012,25.129999,18.918287,32.470001,38.02,13.74,74.919998,60.049999,71.629997,15.15,45.455334,56.990002,28.799999
8/3/2012,25.540001,19.120623,32.790001,38.52,14,75.75,59.990002,72.169998,15.4,46.808327,57.369999,29.23
8/6/2012,25.629999,19.097277,32.77,38.490002,13.87,76.580002,59.830002,71.650002,14.17,46.955769,57.34,29.129999
8/7/2012,25.709999,19.22179,32.759998,38.34,13.885,76.800003,59.799999,71.620003,14.77,47.892456,58.130001,28.860001
8/8/2012,26.48,19.206226,33.259998,38.400002,14.085,76.830002,60.169998,71.769997,15.97,47.42411,58.009998,28.889999
8/9/2012,26.469999,19.268482,33.16,38.529999,14.13,76.830002,59.970001,71.739998,15.82,47.033825,58.650002,28.690001
8/10/2012,25.940001,19.322958,33.310001,38.630001,14.15,76.699997,60.16,72.230003,16.040001,47.3634,58.509998,28.84
8/13/2012,25.93,19.2607,34.349998,38.5,14.105,77.910004,60.029999,72.370003,15.63,47.137901,57.5,30.139999
8/14/2012,25.82,19.112841,34.540001,38.419998,14.195,77.839996,59.790001,72.809998,15.72,46.643539,57.630001,30.450001
8/15/2012,26.25,19.182878,34.639999,38.349998,14.275,78.970001,59.77,72.620003,15.67,47.320034,58.349998,30.65
8/16/2012,26.32,19.190662,34.799999,38.490002,14.195,78.970001,59.84,72.25,15.26,48.204685,59.639999,30.4
8/17/2012,26.17,19.245136,34.799999,38.5,14.32,82.959999,60.119999,71.919998,15.46,47.640938,59.610001,30.559999
8/20/2012,26.51,19.276264,34.860001,38.810001,14.235,84.25,60.369999,72.339996,15.29,47.640938,58.880001,30.360001
8/21/2012,26.32,19.346304,34.810001,38.630001,14.255,84.120003,60.299999,72.470001,15.32,47.276669,58.419998,30.23
8/22/2012,26.27,19.338522,34.650002,38.459999,14.21,83.910004,60.389999,72.529999,15.13,48.230701,58.959999,30.200001
8/23/2012,26.209999,19.214008,34.700001,38.330002,14.41,83.900002,60.490002,72.610001,15.14,47.259323,57.599998,30.030001
8/24/2012,26.379999,19.338522,34.990002,39.040001,14.39,84.400002,61.099998,72.610001,15.15,47.016479,57.349998,30.360001
8/27/2012,26.42,19.4786,35.380001,39.41,14.32,84.959999,61.369999,72.82,14.94,46.556808,56.990002,30.389999
8/28/2012,26.370001,19.626459,35.48,39.439999,14.385,84.580002,61.349998,72.489998,15.62,46.496098,56.75,30.450001
8/29/2012,26.58,19.642023,35.349998,39.57,14.36,85.029999,61.400002,72.269997,15.64,46.877708,57.810001,30.34
8/30/2012,26.530001,19.447472,35.09,39.34,14.255,84.43,60.959999,71.559998,15.46,46.695576,56.790001,30.280001
8/31/2012,26.75,19.540855,35.139999,39.330002,14.36,84.970001,61.439999,71.82,15.66,47.111881,57.91,30.299999
9/4/2012,26.879999,19.96109,35.119999,39.330002,14.46,86.040001,62.310001,72.519997,15.89,46.574154,56.75,30.290001
9/5/2012,26.629999,19.789883,34.709999,38.990002,14.295,85.989998,62.400002,72.209999,15.57,47.068516,58.810001,30.16
9/6/2012,27.360001,20.124514,35.18,39.32,14.485,86.620003,63.41,73.160004,15.75,48.1353,61.049999,30.620001
9/7/2012,27.290001,19.906614,35.040001,39.240002,14.52,86.099998,63,72.32,15.7,48.525585,61.009998,30.58
9/10/2012,27.24,19.96109,34.709999,39.290001,14.525,85.849998,62.98,71.889999,15.93,49.158718,60.049999,30.530001
9/11/2012,27.33,19.992218,34.59,39.290001,14.535,86.010002,63,71.139999,16.129999,49.644405,60.330002,30.459999
9/12/2012,27.190001,19.89105,34.639999,39.299999,14.515,86.129997,62.349998,70.93,16.219999,49.722462,59.84,30.190001
9/13/2012,27.389999,20.202335,34.669998,39.459999,14.6,87.040001,63.220001,72.029999,16.35,50.79792,60.889999,30.66
9/14/2012,27.190001,19.914396,34.549999,38.889999,14.49,86.110001,62.990002,70.089996,16.459999,50.780571,60.790001,30.35
9/17/2012,27.200001,19.922178,34.619999,38.959999,14.59,87.019997,62.939999,70.330002,16.219999,50.520382,59.68,30.52
9/18/2012,27.23,19.953308,34.919998,39.310001,14.615,86.620003,63.599998,71.019997,16.42,50.268864,59,30.709999
9/19/2012,27.17,19.96109,35.139999,40.02,14.685,86.580002,63.290001,71.290001,16.57,50.312229,59.91,31.02
9/20/2012,27.02,21.198444,35.139999,40.439999,14.715,87.059998,63.369999,71.940002,16.559999,50.294884,60.310001,30.870001
9/21/2012,27.030001,21.40856,35.099998,40.299999,14.62,86.040001,63.16,71.68,16.440001,50.02602,60,30.75
9/24/2012,27.51,21.424124,35.189999,40.23,14.675,87.290001,63.52,71.790001,16.33,49.401562,59.650002,30.950001
9/25/2012,27.66,21.315176,34.830002,40.110001,14.515,86.089996,63.16,70.940002,15.92,48.803123,57.549999,30.870001
9/26/2012,27.48,21.424124,34.860001,39.950001,14.535,85.879997,62.889999,70.669998,16.24,48.196011,57.040001,30.879999
9/27/2012,27.559999,21.463036,34.75,39.889999,14.61,85.949997,61.75,70.839996,16.360001,48.343452,57.650002,31.25
9/28/2012,27.18,21.470818,34.82,39.849998,14.62,86.330002,62.040001,70.889999,16.02,48.031223,57.610001,31.27
10/1/2012,27.77,21.610895,35.040001,39.970001,14.77,87.129997,62.540001,71.379997,16.709999,48.85516,58.009998,31.559999
10/2/2012,27.879999,21.626459,35.18,40.119999,14.875,87.160004,62.959999,71.379997,16.540001,47.961838,55.759998,31.75
10/3/2012,27.959999,21.571985,35.360001,40.169998,14.78,87.309998,62.790001,71.620003,16.34,47.78838,54.889999,31.6
10/4/2012,28.15,21.657587,35.119999,40.32,14.695,87.470001,62.709999,71.309998,16.440001,48.326107,55.099998,31.559999
10/5/2012,28.209999,21.626459,35.32,40.049999,14.725,86.449997,62.639999,71.489998,16.370001,48.751083,55.080002,31.6
10/8/2012,28.32,21.680933,35.32,39.810001,14.665,85.5,62.709999,71.68,16.280001,48.360798,54.689999,31.4
10/9/2012,28.299999,21.634241,35.099998,39.509998,14.52,84.050003,62.130001,71.349998,16.309999,47.632263,54.450001,31.23
10/10/2012,28.09,21.696499,35,39.580002,14.515,83.620003,61.869999,70.709999,16.059999,46.643539,54.450001,31.16
10/11/2012,28.030001,21.673151,34.880001,39.5,14.56,83.559998,62,70.389999,16.110001,46.816998,55.34,31.25
10/12/2012,28.049999,21.743191,34.68,39.189999,14.415,83.449997,61.759998,69.529999,16.02,46.513443,54.150002,31.25
10/15/2012,28.1,22.10895,34.830002,39.299999,14.53,83.68,61.84,70.309998,16.129999,47.129227,53.919998,31.49
10/16/2012,28.73,22.101168,35,39.700001,14.685,83.910004,62.130001,70.669998,16.299999,48.1353,54.490002,31.59
10/17/2012,29.1,22.194553,35.189999,40.07,14.825,85.199997,62.73,70.919998,16.49,48.733738,54.990002,31.66
10/18/2012,29.07,22.381323,35.459999,40.5,14.75,85.370003,62.84,71.300003,16.620001,48.525585,54.689999,31.690001
10/19/2012,28.52,21.992218,35.220001,39.990002,14.45,84.760002,61.639999,70.330002,16.440001,47.814396,53.970001,30.92
10/22/2012,28.040001,22.007782,35.009998,39.82,14.465,84.870003,61.689999,70.550003,16.620001,47.666954,54.23,30.870001
10/23/2012,27.290001,21.883268,34.700001,39.48,14.315,85.150002,61.389999,70.169998,16.139999,46.973114,53.07,30.629999
10/24/2012,26.93,21.704281,34.59,39.580002,14.3,85.029999,61.860001,70.120003,16.4,46.400692,53.209999,30.41
10/25/2012,26.99,22.03891,34.75,39.91,14.645,85.760002,61.939999,69.849998,16.370001,46.470078,53.25,30.84
10/26/2012,27.049999,21.953308,34.720001,39.849998,14.67,85.029999,61.509998,69.330002,16.540001,47.07719,52.779999,30.860001
10/31/2012,26.84,21.665369,35.27,40.080002,14.765,85.639999,61.619999,68.849998,16.809999,46.418041,52.34,31.07
11/1/2012,27.1,21.867704,35.220001,40.18,15.025,85.410004,61.200001,69.720001,17.190001,47.41544,53.130001,31.57
11/2/2012,26.85,21.844358,35.23,39.810001,14.875,85.059998,61.48,69.489998,17.129999,46.938423,52.189999,31.34
11/5/2012,26.6,21.85214,35.029999,39.77,14.935,84.860001,61.34,69.110001,17.07,47.545532,52.540001,30.780001
11/6/2012,26.629999,22.077822,35.299999,39.799999,15.035,85.769997,61.93,69.510002,17.26,47.380745,53.639999,30.610001
11/7/2012,26,21.758755,35.209999,39.720001,14.875,84.589996,61.599998,69.589996,17.02,46.400692,52.23,30.24
11/8/2012,25.469999,21.548637,35.459999,39.310001,14.795,83.82,61.849998,69.900002,16.709999,45.828274,51.529999,29.889999
11/9/2012,25.389999,21.610895,35.48,39.369999,14.805,84.330002,62,70.349998,16.809999,46.157848,51.57,30
11/12/2012,25.26,21.665369,35.77,39.200001,14.97,85.360001,62.419998,71.129997,16.91,45.802254,51.130001,29.959999
11/13/2012,24.889999,21.649805,36.580002,39.349998,15.14,87.050003,63.200001,71.809998,17.110001,45.325237,50.75,29.959999
11/14/2012,24.530001,21.540855,36.380001,39.860001,15.13,85.699997,62.73,71.559998,16.74,44.579357,49.099998,29.99
11/15/2012,24.48,21.556419,36.25,39.869999,15.305,85.379997,63.459999,71.559998,16.76,44.614052,49.119999,29.92
11/16/2012,24.959999,21.587549,36.639999,39.790001,15.435,83.860001,63.549999,71.739998,16.879999,44.78751,49.52,30.030001
11/19/2012,25.549999,21.680933,36.950001,40.459999,15.65,84.489998,64.559998,72.599998,18.719999,46.608845,51.200001,30.469999
11/20/2012,26.34,21.758755,36.209999,40.419998,15.025,84.669998,65.410004,72.360001,19.07,46.955769,52.349998,30.459999
11/21/2012,26.389999,21.89105,36.450001,40.459999,15.22,84.57,65.43,71.940002,18.99,46.73027,51.709999,30.48
11/23/2012,26.74,22.10895,36.700001,40.77,15.32,86.050003,66.370003,72.400002,19.25,47.528187,52.650002,31
11/26/2012,26.709999,22.015564,36.470001,40.450001,15.245,86.029999,65.110001,72.660004,19.360001,48.1353,53.279999,31.040001
11/27/2012,26.43,23.058365,36.599998,40.619999,15.275,86.129997,64.800003,72.269997,19.110001,48.100609,53.200001,31.27
11/28/2012,26.6,23.073931,36.529999,40.650002,15.355,87.160004,64.559998,72.519997,19.08,48.126625,53.169998,31.59
11/29/2012,26.76,23.035019,36.549999,40.799999,15.42,87.620003,64.599998,72.550003,19.190001,48.1353,54.099998,31.5
11/30/2012,26.700001,23.237354,36.75,40.990002,15.505,88.459999,64.559998,73.269997,19.17,48.100609,54.060001,31.65
12/3/2012,26.790001,23.206226,36.639999,40.48,15.505,88.730003,64.669998,72.690002,19.219999,46.738941,52.84,31.530001
12/4/2012,26.709999,22.996109,36.549999,40.630001,15.49,88.919998,64.550003,72.400002,19.280001,46.712921,52.98,31.23
12/5/2012,26.719999,23.105059,36.68,40.950001,15.51,88.290001,64.230003,72.32,19.6,46.816998,53.080002,31.67
12/6/2012,26.719999,23.073931,36.43,40.73,15.51,87.959999,64.089996,72.040001,19.68,46.019081,53.720001,31.870001
12/7/2012,27.18,23.151751,36.630001,40.939999,15.515,87.800003,64.199997,72.269997,19.629999,46.036427,53.599998,31.83
12/10/2012,26.969999,23.143969,36.630001,41,15.42,87.779999,64.199997,72.800003,19.559999,46.608845,54.389999,31.73
12/11/2012,27.17,23.120623,36.43,41.389999,15.53,87.730003,64.419998,73.309998,19.709999,47.016479,55.799999,31.860001
12/12/2012,27.219999,23.564203,35.869999,41.279999,15.525,87.830002,64.769997,73.400002,19.709999,49.262794,56.439999,32.040001
12/13/2012,27.15,23.4786,35.82,41.490002,15.58,87.339996,64.68,73.790001,19.6,49.262794,55.630001,31.879999
12/14/2012,27.09,23.463036,35.580002,41.450001,15.55,86.959999,64.419998,74.019997,19.65,49.25412,55.560001,31.76
12/17/2012,27.389999,23.595331,36.16,41.73,15.695,87.519997,65.980003,74.639999,19.700001,49.722462,56.029999,31.940001
12/18/2012,28.08,23.509727,36.25,41.77,15.77,87.349998,65.330002,74.099998,19.790001,50.450996,55.959999,32.240002
12/19/2012,27.889999,23.315176,35.98,41.27,15.665,85.959999,64.559998,73.660004,19.6,50.320904,55.450001,31.99
12/20/2012,28.030001,23.470818,35.889999,41.57,15.675,86.93,64.800003,73.970001,19.700001,50.815266,55.830002,32.389999
12/21/2012,27.780001,23.190662,35.5,41.099998,15.495,86.610001,64.07,73.370003,19.469999,50.312229,55.630001,31.959999
12/24/2012,27.74,23.175097,35.360001,41,15.525,86.330002,64.239998,73.010002,19.58,50.806591,55.610001,31.93
12/26/2012,27.469999,22.926069,35.040001,40.700001,15.355,85.290001,63.459999,72.150002,19.290001,50.043365,56.02,31.68
12/27/2012,27.49,22.871595,34.869999,40.580002,15.36,85.529999,63.110001,72.059998,19.370001,50.251518,56.150002,31.709999
12/28/2012,27.059999,22.723736,34.560001,40.060001,15.34,85.25,62.639999,71.440002,19.18,49.670425,55.209999,31.41
12/31/2012,27.389999,22.957199,34.889999,40.419998,15.605,86.239998,63.529999,72.220001,19.4,50.754555,56.630001,31.66
1/2/2013,28.67,23.416342,35.919998,41.32,16.004999,89.660004,65.230003,74.330002,19.98,51.535126,57.509998,31.9
1/3/2013,28.440001,23.361868,35.990002,41.34,16.6,89.18,65.010002,73.510002,20.35,51.0928,56.77,31.76
1/4/2013,29.219999,23.533073,35.68,41.77,17.155001,90.199997,65.25,74.540001,20.34,51.283607,58.619999,31.85
1/7/2013,28.01,23.4786,35.5,41.599998,17.075001,89.889999,65.080002,74.459999,20.219999,51.994797,58.709999,31.76
1/8/2013,28.34,23.463036,34.990002,41.27,17.155001,89.089996,65.040001,73.660004,20.32,52.393757,58.470001,31.440001
1/9/2013,28.48,23.657587,35.209999,41.23,17.254999,89.589996,65.470001,74.459999,20.280001,53.425846,59.349998,30.879999
1/10/2013,28.34,23.828794,35.310001,41.599998,17.25,89.839996,64.68,75.93,20.16,53.651344,59.73,30.950001
1/11/2013,28.34,23.968872,35.220001,40.619999,17.245001,88.220001,65.07,76.120003,20.32,53.252384,59.740002,30.91
1/14/2013,28.559999,24.14786,35.529999,40.93,17.18,88.300003,65.300003,76.550003,20.450001,53.174328,59.529999,31.07
1/15/2013,28.42,24.178988,35.66,40.82,17.225,88.360001,65.370003,76.190002,20.41,53.044231,59.509998,31.209999
1/16/2013,28.389999,24.256809,35.709999,40.84,17.209999,88.589996,65.440002,76.540001,20.459999,52.758022,58.990002,31.15
1/17/2013,28.780001,24.5214,36.119999,41.150002,17.24,89.589996,66.290001,78.019997,21.23,52.758022,59.169998,31.280001
1/18/2013,28.639999,24.66926,36.290001,41.369999,17.344999,89.559998,66.650002,78.279999,21.85,52.567215,59.380001,31.469999
1/22/2013,29.110001,24.856031,36.439999,41.490002,17.440001,89.879997,66.5,78.790001,22.15,53.226364,59.779999,31.58
1/23/2013,28.66,24.770428,36.360001,41.509998,17.459999,89.760002,66.589996,78.800003,22.27,52.801388,59.459999,31.719999
1/24/2013,29.030001,25.214008,36.419998,41.700001,17.635,90.139999,62.369999,78.089996,22.299999,53.148308,60.919998,31.549999
1/25/2013,28.969999,25.159533,36.529999,41.75,17.67,89.260002,61.869999,77.849998,22.440001,53.660019,63.220001,31.83
1/28/2013,28.639999,25.392996,36.25,41.740002,17.575001,88.800003,61.23,77.209999,22.26,53.235039,62.360001,31.700001
1/29/2013,28.620001,25.136187,36.16,41.970001,17.504999,88.650002,61.869999,77.790001,22.5,53.590633,62.009998,31.77
1/30/2013,28.690001,25.463036,36.540001,42.040001,17.445,88.879997,62.34,78.279999,22.209999,53.373806,61.259998,31.620001
1/31/2013,28.530001,25.43969,36.709999,41.939999,17.305,88.629997,62.349998,79.449997,22.120001,53.313095,61.25,31.77
2/1/2013,28.67,25.735409,36.790001,42.130001,17.709999,89.790001,63.380001,80.139999,22.799999,54.137035,62.110001,32.09
2/4/2013,28.440001,25.533073,36.549999,41.75,17.549999,88.860001,62.779999,79.690002,22.83,53.876842,60.990002,31.23
2/5/2013,29.379999,25.673151,36.869999,42.130001,17.715,89.480003,63.380001,80.019997,23.059999,54.293148,61.099998,31.370001
2/6/2013,30.370001,25.719845,37.09,42.360001,17.77,89.089996,62.75,80.349998,23.389999,53.64267,61.259998,31.43
2/7/2013,30.280001,25.898832,37.380001,42.470001,17.790001,88.900002,63.369999,80.330002,23.77,51.83868,61.16,31.530001
2/8/2013,30.219999,25.976654,37.93,42.599998,17.915001,89.160004,63.630001,80.209999,23.780001,51.882046,61.400002,31.610001
2/11/2013,30.280001,25.968872,38.119999,42.669998,17.815001,88.75,63.939999,80.379997,23.639999,51.344318,61.139999,31.559999
2/12/2013,30.809999,25.914396,38.259998,42.970001,17.815001,90.919998,64.089996,80.769997,23.51,50.416306,61.490002,31.559999
2/13/2013,31.16,26.054474,38.18,42.98,17.92,90.330002,64.089996,81.349998,23.860001,51.006073,62.200001,31.780001
2/14/2013,31.4,26.287937,38.720001,44.310001,17.955,92.160004,64.389999,80.889999,24.219999,51.179531,61.98,32.029999
2/15/2013,32.57,26.249027,39.400002,44.59,18.040001,92.400002,64.690002,80.93,24.01,51.578491,62.18,32.07
2/19/2013,33.080002,26.031128,40,45.43,18.27,91.75,65.010002,81.730003,24.129999,51.448395,61.459999,32.290001
2/20/2013,32.5,26.186769,40.009998,45.470001,18.059999,91.699997,65.290001,80.849998,23.559999,50.503036,58.509998,32.529999
2/21/2013,32.110001,26.241245,39.669998,45.330002,18.254999,91.900002,65.349998,80.300003,23.4,49.835213,57.73,32.66
2/22/2013,32.099998,26.396887,40.130001,45.669998,18.565001,92.989998,66.199997,81.230003,23.799999,50.919342,57.470001,32.75
2/25/2013,31.700001,26.085604,39.98,45.419998,18.280001,91.510002,65.419998,80.610001,23.26,49.878578,56.139999,31.99
2/26/2013,31.83,26.319067,40.380001,46.009998,18.5,93.150002,66.610001,81.620003,22.4,50.754555,56.34,31.879999
2/27/2013,32,26.529182,40.619999,46.279999,18.674999,95.120003,67.32,82.599998,22.540001,51.734604,58.139999,32.139999
2/28/2013,31.860001,26.544746,41.16,46.25,18.705,95.300003,67.269997,83.339996,22.67,52.26366,58.540001,32.16
3/1/2013,31.969999,26.692608,42.110001,46.389999,18.735001,96.269997,68.389999,83.449997,23.18,51.951431,58.470001,32.48
3/4/2013,32.02,26.996109,41.77,46.450001,18.99,96.639999,69.220001,84.580002,23.209999,52.246315,58.349998,32.779999
3/5/2013,32.209999,27.027237,41.689999,46.490002,19.084999,97.099998,69.900002,85.199997,23.33,52.679966,58.360001,32.84
3/6/2013,32.32,27.105059,41.41,46.43,19.040001,96.720001,69.769997,84.480003,23.57,52.966175,58.200001,32.830002
3/7/2013,32.57,26.964981,41.41,46.459999,19.135,97.089996,70.150002,84.519997,23.77,52.810062,59.290001,32.669998
3/8/2013,32.540001,27.058365,41.380001,46.330002,19.275,97.239998,70.199997,84.32,24,53.009541,60.220001,33.27
3/11/2013,32.459999,27.027237,41.5,45.700001,19.264999,97.389999,70.150002,84.220001,23.790001,53.243713,61.5,33.59
3/12/2013,32.560001,27.003891,41.52,46.27,19.290001,97.470001,70.349998,84.290001,23.860001,53.139637,61.900002,33.599998
3/13/2013,32.93,27.268482,41.84,46.48,19.709999,97.580002,70.339996,84.360001,24.209999,53.035561,61.759998,33.759998
3/14/2013,32.91,27.315176,41.880001,46.419998,19.49,97.839996,71.010002,84.5,24.360001,53.044231,62.34,33.779999
3/15/2013,33,27.214008,41.610001,46.240002,19.639999,97.400002,70.75,83.900002,24.41,52.038162,62.689999,33.860001
3/18/2013,32.689999,27.2607,41.799999,46.330002,19.5,96.379997,70.599998,84.220001,24.280001,51.613182,61.93,33.779999
3/19/2013,32.700001,27.43969,42.189999,46.419998,19.764999,96.400002,71.010002,85.449997,24.17,51.405029,61.34,34.419998
3/20/2013,33.009998,27.688717,42.950001,47.610001,19.895,96.760002,71.709999,85.919998,24.08,51.309628,61.470001,34.529999
3/21/2013,32.610001,27.338522,42.700001,47.860001,19.68,96,71.260002,85.230003,23.950001,49.60104,60.040001,34.439999
3/22/2013,32.779999,27.338522,43.349998,48.150002,19.83,96.440002,72.190002,85.910004,24.129999,49.826538,59.709999,34.900002
3/25/2013,32.57,27.36965,43.599998,48.080002,19.83,96.379997,71.790001,85.489998,24.040001,49.132698,59.32,35.02
3/26/2013,32.830002,27.603113,44.299999,48.630001,20.075001,97.410004,72.410004,86.940002,24.209999,49.401562,58.73,35
3/27/2013,32.970001,27.696499,44.82,48.790001,20.075001,97.309998,72.650002,86.900002,24.18,49.054642,58.68,35.009998
3/28/2013,33.73,27.867704,45.360001,49.310001,20.66,99.160004,73.550003,87.529999,24.82,49.462273,59.610001,35.169998
4/1/2013,33.689999,27.719845,45.75,48.68,20.360001,98.949997,72.709999,87.029999,24.65,48.690372,59.259998,35.240002
4/2/2013,34.110001,27.657587,46,48.810001,20.495001,99.169998,72.620003,86.43,24.75,48.915871,58.040001,35.060001
4/3/2013,33.23,27.120623,45.48,48.27,20.225,97.849998,71.599998,85.849998,24.459999,48.603642,58.52,34.5
4/4/2013,33.59,26.949417,45.220001,49.02,20.225,98.980003,71.68,85.779999,24.700001,48.794449,59.349998,34.369999
4/5/2013,33.169998,26.785992,44.77,48.740002,20.045,98.120003,70.900002,85.440002,24.030001,48.091934,59.139999,34.380001
4/8/2013,33.32,26.926069,45.189999,48.700001,20.15,98.300003,71.110001,85.25,23.77,49.479618,58.919998,34.16
4/9/2013,32.73,26.723736,44.919998,48.689999,20.09,98.199997,70.889999,85.699997,23.68,49.566349,59.950001,34.330002
4/10/2013,33.169998,26.933851,45.509998,49.029999,20.32,99,71.489998,86.75,23.59,50.164787,60.080002,34.75
4/11/2013,32.98,27.089495,45.369999,49.25,20.379999,99.800003,71.25,86.610001,23.75,50.901997,60.610001,34.630001
4/12/2013,32.639999,27.361868,45.5,49.349998,20.465,101.099998,71.720001,86.519997,23.879999,50.676495,59.200001,34.619999
4/15/2013,31.52,27.050583,45.259998,49.060001,20.195,99.519997,70.540001,86.410004,23.26,48.9072,57.209999,33.799999
4/16/2013,32.18,27.626459,46.529999,49.860001,20.530001,102.25,71.900002,89.18,23.67,50.485691,57.900002,34.459999
4/17/2013,32.07,27.494164,45.880001,49.540001,20.455,101.760002,71.410004,88.949997,23.540001,50.138767,57.98,34.23
4/18/2013,31.91,27.564203,45.970001,49.860001,20.370001,101.529999,71.459999,89.470001,23.610001,50.02602,57.389999,34.220001
4/19/2013,32.18,28.062256,46.459999,50.34,20.605,103.099998,72.300003,90.379997,24.08,50.199478,57.529999,34.709999
4/22/2013,32.220001,28.046692,46.419998,50.450001,20.575001,103.059998,71.769997,90.339996,24.25,50.407631,58.310001,34.73
4/23/2013,32.549999,28.085604,46.73,50.68,20.924999,105,72.110001,91.25,24.629999,51.335648,58.299999,35.009998
4/24/2013,32.389999,27.610895,46.049999,49.34,20.620001,102.510002,71.599998,89.339996,24.82,51.656548,59.98,34.720001
4/25/2013,33.18,27.610895,46.200001,49.389999,20.700001,102.230003,71.739998,88.889999,24.879999,52.619255,60.830002,34.860001
4/26/2013,33.470001,27.455254,46.200001,49.68,20.605,101.919998,71.199997,87.57,24.719999,51.942757,59.860001,34.799999
4/29/2013,34.029999,27.540855,46.380001,50.209999,20.620001,102.239998,71.639999,88.120003,24.5,52.619255,61.84,35.009998
4/30/2013,33.939999,27.525291,46.41,50.419998,20.635,103.230003,71.940002,89.160004,24.629999,52.645271,61.59,34.860001
5/1/2013,33.580002,27.229572,46.150002,50.400002,20.584999,102.110001,71.790001,88,24.370001,50.624458,60.290001,34.57
5/2/2013,33.599998,27.151751,46.509998,50.450001,21.01,102.889999,72.669998,89.279999,24.610001,50.997398,60.5,35.02
5/3/2013,34.200001,27.750973,46.84,50.720001,20.870001,103.559998,72.68,89.559998,24.93,51.665222,60.830002,34.66
5/6/2013,33.880001,27.571985,46.290001,49.59,20.705,102.550003,72.239998,88.660004,24.1,52.20295,61.130001,34.330002
5/7/2013,34.34,27.821012,46.599998,50.759998,20.844999,103.870003,73.129997,89.260002,24.6,52.60191,62.220001,34.400002
